Customer_ID,First_Name,Last_Name,Age,Gender,City,State,Customer_Since,Occupation,Income,Marital_Status,Preferred_Channel,Loyalty_Tier
CUST000215,Isaiah,Issac,34.0,Male,Nagpur,Maharashtra,2019-04-02,Retail Employee,27400.0,Married,Mobile App,Silver
CUST000216,Falak,Bakshi,48.0,Female,Hyderabad,Telangana,2020-04-29,Business Owner,169400.0,Married,Mobile App,Gold
CUST000217,Aradhana,Konda,28.0,Female,Nagpur,Maharashtra,2021-07-22,Self-Employed,190900.0,Married,Online,Silver
CUST000218,Wazir,Bora,35.0,Male,Bhubaneswar,Odisha,2021-06-11,Doctor,213600.0,Single,Mobile App,Gold
CUST000219,Vasatika,Sachdeva,32.0,Female,Guwahati,Assam,2019-08-04,Student,78200.0,Married,Online,Gold
CUST000220,Indali,Rajagopalan,39.0,Female,Bengaluru,Karnataka,2020-07-05,Engineer,82100.0,Single,Store,Silver
CUST000221,Yug,Ratta,68.0,Male,Howrah,West Bengal,2019-01-08,Self-Employed,233000.0,Married,Online,Platinum
CUST000222,Jairaj,Divan,18.0,Male,Coimbatore,Tamil Nadu,2026-07-11,Retail Employee,17900.0,Single,Mobile App,Bronze
CUST000223,Aahana,Chhabra,47.0,Female,Kanpur,Uttar Pradesh,2021-07-23,Retail Employee,27000.0,Divorced,Mobile App,Silver
CUST000224,Unnati,Kanda,18.0,Female,Kolkata,West Bengal,2026-07-11,Retail Employee,23700.0,Single,Mobile App,Bronze
CUST000225,Gaurang,Vasa,32.0,Male,Mumbai,Maharashtra,2021-01-17,IT Professional,140800.0,Married,Online,Gold
CUST000226,Vincent,Bedi,52.0,Male,Jaipur,Rajasthan,2020-05-10,Government Employee,102800.0,Married,Store,Gold
CUST000227,Jeet,Dara,39.0,Male,Vadodara,Gujarat,2019-10-02,Sales Executive,116600.0,Married,Store,Gold
CUST000228,Vasatika,Deol,24.0,Female,Chennai,Tamil Nadu,2020-08-16,IT Professional,65800.0,Single,Mobile App,Silver
CUST000229,Vincent,Wali,29.0,Male,Patna,Bihar,2020-04-03,Self-Employed,145300.0,Single,Mobile App,Gold
CUST000230,Nathan,Savant,47.0,Male,Kochi,Kerala,2019-03-14,Government Employee,73900.0,Married,Store,Gold
CUST000231,Yashawini,Sandhu,29.0,Female,Coimbatore,Tamil Nadu,2019-04-11,Student,6700.0,Married,Online,Bronze
CUST000232,Vansha,Dutt,41.0,Female,Kolkata,West Bengal,2020-05-19,IT Professional,101300.0,Married,Online,Gold
CUST000233,Wazir,Sengupta,39.0,Male,Ludhiana,Punjab,2020-02-14,Retail Employee,31400.0,Married,Store,Silver
CUST000234,Kai,Kota,30.0,Male,Bengaluru,Karnataka,2019-07-11,Self-Employed,116900.0,Married,Online,Gold
CUST000235,Manya,Verma,66.0,Female,Bengaluru,Karnataka,2021-07-13,Retired,44400.0,Married,Store,Silver
CUST000236,Xavier,Khare,46.0,Male,Delhi,Delhi,2018-12-14,Student,155100.0,Single,Online,Gold
CUST000237,Laksh,Sarraf,18.0,Male,Patna,Bihar,2026-07-11,Student,6500.0,Single,Store,Bronze
CUST000238,Brinda,Mangal,40.0,Female,Vadodara,Gujarat,2020-11-16,Government Employee,53000.0,Single,Online,Silver
CUST000239,Jacob,Magar,29.0,Male,Pune,Maharashtra,2018-09-06,Self-Employed,82800.0,Divorced,Mobile App,Gold
CUST000240,Oviya,Nagarajan,49.0,Female,Amritsar,Punjab,2021-02-01,Retail Employee,31800.0,Married,Online,Silver
CUST000241,Chaitaly,Devi,28.0,Female,Surat,Gujarat,2018-11-19,Engineer,154600.0,Married,Online,Gold
CUST000242,Faqid,Kashyap,37.0,Male,Chandigarh,Chandigarh,2020-08-26,Sales Executive,71400.0,Married,Store,Silver
CUST000243,Rehaan,Dua,45.0,Male,Mumbai,Maharashtra,2019-05-03,Doctor,309700.0,Married,Mobile App,Platinum
CUST000244,Jalsa,Bhatt,49.0,Female,Chennai,Tamil Nadu,2020-04-03,Self-Employed,138700.0,Single,Store,Gold
CUST000245,Triya,Reddy,22.0,Female,Ahmedabad,Gujarat,2022-08-17,Student,15100.0,Married,Store,Bronze
CUST000246,Oni,Shukla,34.0,Female,Madurai,Tamil Nadu,2021-02-27,Government Employee,58300.0,Married,Online,Silver
CUST000247,Triya,Bhatia,32.0,Female,Ahmedabad,Gujarat,2020-10-25,Sales Executive,87500.0,Single,Mobile App,Silver
CUST000248,Harshil,Salvi,30.0,Male,Kanpur,Uttar Pradesh,2021-04-29,Business Owner,211500.0,Married,Online,Gold
CUST000249,Saumya,Bahri,61.0,Female,Hyderabad,Telangana,2019-01-11,Student,556100.0,Married,Store,Platinum
CUST000250,Ranveer,Sood,43.0,Male,Chandigarh,Chandigarh,2020-09-26,Doctor,220300.0,Single,Online,Gold
CUST000251,Aarush,Pandey,22.0,Male,Nagpur,Maharashtra,2022-08-17,Student,5800.0,Single,Online,Bronze
CUST000252,Manthan,Ramakrishnan,50.0,Male,Bengaluru,Karnataka,2019-03-01,Student,21900.0,Married,Store,Silver
CUST000253,Shaurya,Yohannan,66.0,Male,Mumbai,Maharashtra,2018-12-03,Self-Employed,185000.0,Married,Mobile App,Platinum
CUST000254,Januja,Sura,51.0,Female,Hyderabad,Telangana,2021-04-22,Doctor,282000.0,Married,Online,Gold
CUST000255,Imaran,Mahajan,18.0,Male,Hyderabad,Telangana,2026-07-11,Student,12500.0,Single,Online,Bronze
CUST000256,Tejas,Sunder,32.0,Male,Lucknow,Uttar Pradesh,2021-01-12,Sales Executive,66100.0,Single,Online,Silver
CUST000257,Akshay,Ramachandran,54.0,Male,Ahmedabad,Gujarat,2019-06-01,Teacher,61400.0,Married,Store,Silver
CUST000258,Pahal,Ravel,29.0,Female,Warangal,Telangana,2019-06-10,Government Employee,51600.0,Married,Store,Silver
CUST000259,Gayathri,Sibal,44.0,Female,Ahmedabad,Gujarat,2021-08-07,Sales Executive,106400.0,Married,Online,Gold
CUST000260,Devansh,Walla,48.0,Male,Mumbai,Maharashtra,2020-12-18,Self-Employed,247900.0,Divorced,Online,Gold
CUST000261,Agastya,Ramesh,26.0,Male,Delhi,Delhi,2020-02-24,IT Professional,158700.0,Married,Store,Gold
CUST000262,Agastya,Chacko,37.0,Male,Kolkata,West Bengal,2020-05-13,Retail Employee,33900.0,Divorced,Store,Silver
CUST000263,Upadhriti,Deshmukh,18.0,Female,Howrah,West Bengal,2026-07-11,Student,6000.0,Married,Online,Bronze
CUST000264,Vedhika,Gopal,25.0,Female,Udaipur,Rajasthan,2020-07-18,Doctor,170800.0,Married,Mobile App,Gold
CUST000265,Arya,Lad,35.0,Female,Hyderabad,Telangana,2018-10-25,Teacher,58100.0,Divorced,Online,Silver
CUST000266,Sachi,Narang,22.0,Female,Ahmedabad,Gujarat,2022-08-17,Retail Employee,28900.0,Married,Mobile App,Bronze
CUST000267,Hitesh,Sha,59.0,Male,Ahmedabad,Gujarat,2018-09-25,Homemaker,21000.0,Married,Online,Silver
CUST000268,Omisha,Nazareth,19.0,Female,Bhubaneswar,Odisha,2025-08-16,Student,27800.0,Single,Online,Bronze
CUST000269,Sachi,Mall,32.0,Female,Delhi,Delhi,2019-02-20,Teacher,48000.0,Single,Mobile App,Silver
CUST000270,Shivansh,Krishnan,40.0,Male,Madurai,Tamil Nadu,2021-04-23,Self-Employed,167400.0,Married,Mobile App,Gold
CUST000271,Banjeet,Singhal,57.0,Male,Kolkata,West Bengal,2019-11-13,Teacher,52000.0,Married,Online,Silver
CUST000272,Adya,Zacharia,19.0,Female,Ludhiana,Punjab,2025-08-16,Student,11100.0,Single,Mobile App,Bronze
CUST000273,Ati,Palla,53.0,Female,Delhi,Delhi,2020-09-24,Student,19000.0,Married,Mobile App,Bronze
CUST000274,Isaac,Biswas,38.0,Male,Coimbatore,Tamil Nadu,2019-10-03,Teacher,64000.0,Married,Online,Silver
CUST000275,Anusha,Balasubramanian,25.0,Female,Mysuru,Karnataka,2019-08-17,Sales Executive,46900.0,Married,Online,Silver
CUST000276,Krishna,Iyengar,44.0,Male,Coimbatore,Tamil Nadu,2021-07-04,Government Employee,79500.0,Divorced,Mobile App,Silver
CUST000277,Advaith,Dua,38.0,Male,Delhi,Delhi,2020-01-12,Retail Employee,25300.0,Single,Online,Silver
CUST000278,Jagdish,Date,30.0,Male,Mumbai,Maharashtra,2019-12-06,Homemaker,8500.0,Married,Store,Bronze
CUST000279,Warjas,Contractor,39.0,Male,Kolkata,West Bengal,2021-05-22,Student,13200.0,Married,Online,Bronze
CUST000280,Janani,Shroff,33.0,Female,Bengaluru,Karnataka,2020-02-15,Self-Employed,78000.0,Married,Store,Gold
CUST000281,Kabir,Pillay,39.0,Male,Delhi,Delhi,2019-06-26,Teacher,63700.0,Married,Mobile App,Silver
CUST000282,Fiyaz,Contractor,47.0,Male,Bengaluru,Karnataka,2021-06-19,Student,18900.0,Single,Mobile App,Bronze
CUST000283,Gautami,Mukhopadhyay,59.0,Female,Mumbai,Maharashtra,2019-05-06,Sales Executive,129300.0,Single,Mobile App,Gold
CUST000284,Darika,Bal,22.0,Female,Guwahati,Assam,2022-08-17,Student,7800.0,Single,Mobile App,Bronze
CUST000285,Nachiket,Prashad,66.0,Male,Kolkata,West Bengal,2019-02-15,Business Owner,230100.0,Married,Online,Platinum
CUST000286,Rushil,Issac,18.0,Male,Lucknow,Uttar Pradesh,2026-07-11,Student,5200.0,Single,Online,Bronze
CUST000287,Baljiwan,Kibe,36.0,Male,Hyderabad,Telangana,2019-02-15,Student,65800.0,Married,Store,Bronze
CUST000288,Dalaja,Mitra,46.0,Female,Patna,Bihar,2021-05-05,Student,65800.0,Married,Mobile App,Bronze
CUST000289,Dipta,Barman,42.0,Female,Chennai,Tamil Nadu,2020-05-31,Retail Employee,38300.0,Married,Online,Silver
CUST000290,Oscar,Walia,30.0,Male,Kolkata,West Bengal,2021-01-10,Student,11500.0,Single,Store,Bronze
CUST000291,Upadhriti,Prabhakar,35.0,Female,Chennai,Tamil Nadu,2018-12-30,Self-Employed,88700.0,Married,Online,Gold
CUST000292,Bhavya,Toor,32.0,Female,Surat,Gujarat,2019-07-06,IT Professional,154700.0,Married,Store,Gold
CUST000293,Panini,Arora,30.0,Male,Kolkata,West Bengal,2021-07-19,Teacher,62000.0,Married,Online,Silver
CUST000294,Ucchal,Suri,49.0,Female,Bengaluru,Karnataka,2021-08-06,IT Professional,160100.0,Divorced,Mobile App,Gold
CUST000295,Chatresh,Sant,43.0,Male,Pune,Maharashtra,2020-10-01,Sales Executive,65800.0,Married,Online,Silver
CUST000296,Pratyush,Sharaf,29.0,Male,Kolkata,West Bengal,2021-03-12,Sales Executive,63500.0,Married,Online,Silver
CUST000297,Ganga,Saran,50.0,Female,Chennai,Tamil Nadu,2019-09-26,Business Owner,401300.0,Married,Store,Gold
CUST000298,Hema,Vig,42.0,Female,Pune,Maharashtra,2019-08-20,Sales Executive,81000.0,Married,Online,Silver
CUST000299,Lopa,Yohannan,49.0,Female,Hyderabad,Telangana,2018-10-19,Teacher,60400.0,Married,Mobile App,Gold
CUST000300,Wyatt,Shroff,46.0,Male,Chennai,Tamil Nadu,2018-10-08,Teacher,79500.0,Single,Online,Gold
CUST000301,Urmi,Loyal,27.0,Female,Kanpur,Uttar Pradesh,2019-08-25,Engineer,113700.0,Single,Mobile App,Gold
CUST000302,Ojasvi,Korpal,31.0,Female,Mumbai,Maharashtra,2021-08-10,Engineer,65800.0,Single,Online,Silver
CUST000303,Caleb,Mallick,48.0,Male,Mysuru,Karnataka,2020-07-19,IT Professional,205000.0,Divorced,Store,Gold
CUST000304,Umang,Kohli,46.0,Male,Kanpur,Uttar Pradesh,2020-02-01,IT Professional,165900.0,Married,Store,Gold
CUST000305,Vedika,Raghavan,38.0,Female,Ahmedabad,Gujarat,2020-02-16,Retired,13200.0,Divorced,Online,Bronze
CUST000306,Pahal,Balakrishnan,38.0,Female,Bengaluru,Karnataka,2019-10-25,Self-Employed,185600.0,Married,Online,Gold
CUST000307,Yachana,Nair,55.0,Female,Varanasi,Uttar Pradesh,2018-09-29,IT Professional,65800.0,Married,Store,Platinum
CUST000308,Hemani,Sura,30.0,Female,Chennai,Tamil Nadu,2018-12-20,Business Owner,321400.0,Married,Store,Platinum
CUST000309,Hitesh,Pant,45.0,Male,Chennai,Tamil Nadu,2021-04-19,Government Employee,74300.0,Married,Mobile App,Silver
CUST000310,Kai,Oak,35.0,Male,Amritsar,Punjab,2020-10-29,Retail Employee,22900.0,Divorced,Store,Silver
CUST000311,Meera,Majumdar,35.0,Female,Guwahati,Assam,2019-02-15,Teacher,48900.0,Married,Online,Silver
CUST000312,Aashi,Varughese,52.0,Female,Hyderabad,Telangana,2019-02-25,IT Professional,149200.0,Single,Online,Gold
CUST000313,Ikshita,Chada,49.0,Female,Pune,Maharashtra,2020-10-19,Student,17600.0,Divorced,Online,Silver
CUST000314,Kavya,Ray,49.0,Female,Bengaluru,Karnataka,2019-06-08,Self-Employed,143400.0,Married,Online,Gold
CUST000315,Yash,Khosla,55.0,Male,Mumbai,Maharashtra,2019-08-11,Teacher,60500.0,Single,Online,Silver
CUST000316,Vyanjana,Swaminathan,38.0,Female,Mumbai,Maharashtra,2020-03-15,Engineer,156900.0,Married,Online,Gold
CUST000317,Udarsh,Badal,47.0,Male,Hyderabad,Telangana,2021-01-08,Student,19400.0,Married,Online,Bronze
CUST000318,Chakradhar,Menon,34.0,Male,Guwahati,Assam,2018-12-17,Retail Employee,39000.0,Single,Online,Silver
CUST000319,Indrajit,Ravel,42.0,Male,Bhopal,Madhya Pradesh,2019-08-04,Sales Executive,95700.0,Married,Store,Gold
CUST000320,Jairaj,Mohan,36.0,Male,Chennai,Tamil Nadu,2021-02-12,Student,74200.0,Single,Store,Silver
CUST000321,Qarin,Solanki,39.0,Male,Kolkata,West Bengal,2019-07-06,Homemaker,11700.0,Married,Online,Bronze
CUST000322,Orinder,Sandal,46.0,Male,Mumbai,Maharashtra,2019-05-27,Retired,41500.0,Single,Online,Silver
CUST000323,Noah,Pandey,27.0,Male,Delhi,Delhi,2018-12-18,Teacher,55000.0,Divorced,Mobile App,Gold
CUST000324,Utkarsh,Madan,65.0,Male,Mumbai,Maharashtra,2020-12-15,Retired,60300.0,Divorced,Online,Silver
CUST000325,Niharika,Krishnamurthy,25.0,Female,Jaipur,Rajasthan,2019-08-17,Sales Executive,68000.0,Single,Online,Silver
CUST000326,Jack,Dara,22.0,Male,Pune,Maharashtra,2022-08-17,Sales Executive,66000.0,Single,Store,Silver
CUST000327,Gopal,Mutti,53.0,Male,Bhopal,Madhya Pradesh,2019-10-28,Engineer,166500.0,Married,Online,Gold
CUST000328,Dipta,Wason,48.0,Female,Howrah,West Bengal,2019-08-27,Self-Employed,251600.0,Married,Online,Platinum
CUST000329,Hiral,Handa,46.0,Female,Delhi,Delhi,2020-05-14,Self-Employed,248300.0,Married,Mobile App,Platinum
CUST000330,Janaki,Sule,46.0,Female,Nagpur,Maharashtra,2020-03-14,Teacher,65500.0,Married,Online,Silver
CUST000331,Lakshit,Vohra,38.0,Male,Kolkata,West Bengal,2018-12-14,Engineer,101700.0,Divorced,Online,Gold
CUST000332,Megha,Chaudhry,26.0,Female,Patna,Bihar,2019-09-09,Self-Employed,209600.0,Married,Mobile App,Gold
CUST000333,Gunbir,Minhas,39.0,Male,Ahmedabad,Gujarat,2020-02-19,Doctor,181800.0,Single,Online,Gold
CUST000334,Ishaan,Patel,29.0,Male,Mysuru,Karnataka,2021-03-29,Student,15600.0,Married,Online,Bronze
CUST000335,Gaurav,Mittal,51.0,Male,Kolkata,West Bengal,2021-08-08,Teacher,55100.0,Married,Store,Silver
CUST000336,Advika,Walla,36.0,Female,Bengaluru,Karnataka,2021-04-01,Retail Employee,32100.0,Married,Mobile App,Silver
CUST000337,Dev,Mahal,27.0,Male,Ludhiana,Punjab,2018-10-04,Government Employee,62500.0,Married,Store,Gold
CUST000338,Arin,Bhagat,34.0,Male,Vadodara,Gujarat,2019-05-02,Sales Executive,91800.0,Married,Store,Gold
CUST000339,Madhav,Date,43.0,Male,Kolkata,West Bengal,2018-09-22,Student,65800.0,Married,Online,Silver
CUST000340,Xalak,Chauhan,31.0,Female,Hyderabad,Telangana,2021-07-08,Retail Employee,26700.0,Married,Mobile App,Bronze
CUST000341,Abha,Mane,27.0,Female,Kolkata,West Bengal,2019-08-02,Government Employee,60200.0,Single,Online,Silver
CUST000342,Wahab,Srinivas,41.0,Male,Mysuru,Karnataka,2021-06-29,Engineer,87400.0,Married,Store,Silver
CUST000343,Urvi,Oak,41.0,Female,Mumbai,Maharashtra,2019-04-12,Engineer,143500.0,Married,Online,Gold
CUST000344,Hiral,Behl,31.0,Female,Hyderabad,Telangana,2020-06-25,Retail Employee,26800.0,Single,Online,Silver
CUST000345,Lajita,Sridhar,32.0,Female,Thiruvananthapuram,Kerala,2021-05-03,Retail Employee,32400.0,Married,Online,Silver
CUST000346,Dakshesh,Bhattacharyya,41.0,Male,Kolkata,West Bengal,2019-12-03,Government Employee,58800.0,Married,Store,Silver
CUST000347,Suhani,Swamy,19.0,Female,Pune,Maharashtra,2025-08-16,Student,10800.0,Single,Mobile App,Bronze
CUST000348,Balhaar,Bera,20.0,Male,Indore,Madhya Pradesh,2024-08-16,Student,6200.0,Single,Mobile App,Bronze
CUST000349,Forum,Dixit,29.0,Female,Bengaluru,Karnataka,2019-08-26,Homemaker,6300.0,Single,Mobile App,Bronze
CUST000350,Max,Chada,35.0,Male,Delhi,Delhi,2019-07-06,IT Professional,65800.0,Married,Online,Gold
CUST000351,Jeet,Dani,42.0,Male,Bengaluru,Karnataka,2018-08-25,Student,15100.0,Married,Mobile App,Silver
CUST000352,Sathvik,Kara,57.0,Male,Kolkata,West Bengal,2020-06-19,Business Owner,237800.0,Widowed,Online,Gold
CUST000353,Yutika,Rai,49.0,Female,Madurai,Tamil Nadu,2020-03-24,Teacher,58900.0,Married,Online,Silver
CUST000354,Umang,Savant,36.0,Male,Chennai,Tamil Nadu,2019-03-19,Doctor,242900.0,Single,Online,Platinum
CUST000355,Neha,Sanghvi,38.0,Female,Ahmedabad,Gujarat,2019-11-22,Government Employee,83300.0,Divorced,Mobile App,Silver
CUST000356,Michael,Bhasin,38.0,Male,Bengaluru,Karnataka,2021-07-06,Engineer,114700.0,Married,Online,Silver
CUST000357,Chavvi,Johal,38.0,Female,Udaipur,Rajasthan,2019-02-04,Self-Employed,133900.0,Single,Mobile App,Gold
CUST000358,Jagvi,Lalla,34.0,Female,Delhi,Delhi,2021-06-21,Sales Executive,66900.0,Married,Online,Silver
CUST000359,Chaitaly,Dugar,42.0,Female,Udaipur,Rajasthan,2021-02-10,Government Employee,74700.0,Married,Mobile App,Silver
CUST000360,Kashvi,Ghose,27.0,Female,Ahmedabad,Gujarat,2021-04-26,Teacher,48400.0,Divorced,Online,Silver
CUST000361,Bishakha,Dugar,45.0,Female,Ahmedabad,Gujarat,2021-05-23,IT Professional,173100.0,Married,Mobile App,Gold
CUST000362,Aarav,Rege,58.0,Male,Chennai,Tamil Nadu,2021-07-19,Student,100300.0,Divorced,Online,Silver
CUST000363,Varenya,Singhal,37.0,Female,Ahmedabad,Gujarat,2021-06-17,Sales Executive,111400.0,Married,Online,Silver
CUST000364,Madhav,Bali,43.0,Male,Pune,Maharashtra,2020-04-18,Student,11300.0,Divorced,Store,Bronze
CUST000365,Kala,Mani,38.0,Female,Chandigarh,Chandigarh,2020-11-12,Retail Employee,33100.0,Single,Online,Silver
CUST000366,Megha,Setty,33.0,Female,Mumbai,Maharashtra,2021-03-31,IT Professional,91700.0,Divorced,Online,Silver
CUST000367,Balendra,Kaur,41.0,Male,Pune,Maharashtra,2019-08-25,Retail Employee,26900.0,Divorced,Online,Silver
CUST000368,Kevin,Hora,38.0,Male,Kolkata,West Bengal,2020-12-11,Teacher,41000.0,Married,Store,Bronze
CUST000369,Simon,Contractor,39.0,Male,Vadodara,Gujarat,2021-07-26,Retail Employee,32700.0,Married,Online,Silver
CUST000370,Jeevika,Dixit,28.0,Female,Mumbai,Maharashtra,2020-05-15,Engineer,88300.0,Married,Mobile App,Silver
CUST000371,Lila,Dhar,38.0,Female,Kochi,Kerala,2020-09-10,Student,19800.0,Married,Mobile App,Bronze
CUST000372,Bimala,Bhasin,44.0,Female,Amritsar,Punjab,2020-09-01,Retired,87300.0,Married,Online,Silver
CUST000373,Gayathri,Mohanty,57.0,Female,Kolkata,West Bengal,2020-04-15,Teacher,56900.0,Married,Online,Silver
CUST000374,Mitali,Sarna,50.0,Female,Chennai,Tamil Nadu,2019-08-14,Engineer,91100.0,Divorced,Mobile App,Gold
CUST000375,David,Sidhu,66.0,Male,Vadodara,Gujarat,2019-10-11,Self-Employed,159400.0,Divorced,Online,Gold
CUST000376,Max,Rau,28.0,Male,Bengaluru,Karnataka,2018-10-24,Retail Employee,27900.0,Married,Store,Silver
CUST000377,Madhavi,Tella,49.0,Female,Chennai,Tamil Nadu,2020-01-27,Doctor,65800.0,Married,Mobile App,Gold
CUST000378,Xiti,Sarma,40.0,Female,Kochi,Kerala,2020-03-16,IT Professional,176600.0,Single,Online,Gold
CUST000379,Chaitaly,Baral,66.0,Female,Bhubaneswar,Odisha,2020-12-25,Retired,51700.0,Divorced,Mobile App,Silver
CUST000380,Tarak,Naidu,27.0,Male,Thiruvananthapuram,Kerala,2019-05-12,IT Professional,162400.0,Single,Mobile App,Gold
CUST000381,Jeremiah,Bal,27.0,Male,Bengaluru,Karnataka,2021-03-15,Student,9200.0,Single,Mobile App,Bronze
CUST000382,Chakradev,Karnik,30.0,Male,Delhi,Delhi,2020-02-25,Business Owner,354300.0,Married,Store,Gold
CUST000383,Advaith,Luthra,18.0,Male,Bengaluru,Karnataka,2026-07-11,Student,6400.0,Single,Online,Bronze
CUST000384,Anmol,Gill,31.0,Male,Warangal,Telangana,2019-08-26,Teacher,58700.0,Married,Mobile App,Silver
CUST000385,Vrinda,Venkataraman,28.0,Female,Bengaluru,Karnataka,2018-11-15,Retail Employee,30400.0,Married,Mobile App,Silver
CUST000386,Timothy,Mall,40.0,Male,Hyderabad,Telangana,2018-10-14,Sales Executive,53200.0,Married,Online,Silver
CUST000387,Hemangini,Sarin,42.0,Female,Kolkata,West Bengal,2021-02-13,IT Professional,65800.0,Married,Mobile App,Gold
CUST000388,Yatan,Chand,62.0,Male,Jaipur,Rajasthan,2020-11-02,Business Owner,307900.0,Divorced,Store,Platinum
CUST000389,Vrinda,Pall,50.0,Female,Surat,Gujarat,2019-03-11,Engineer,143700.0,Married,Online,Gold
CUST000390,Samarth,Nath,31.0,Male,Lucknow,Uttar Pradesh,2020-01-26,IT Professional,160300.0,Married,Online,Gold
CUST000391,Naveen,Cheema,26.0,Male,Mumbai,Maharashtra,2020-04-07,Retail Employee,28700.0,Married,Mobile App,Silver
CUST000392,Faris,Narayan,44.0,Male,Mumbai,Maharashtra,2019-06-30,Business Owner,307700.0,Divorced,Online,Platinum
CUST000393,Tripti,Tandon,21.0,Female,Jodhpur,Rajasthan,2023-08-17,Student,11300.0,Single,Mobile App,Bronze
CUST000394,Mitali,Rattan,62.0,Female,Coimbatore,Tamil Nadu,2018-09-18,Retired,235500.0,Single,Mobile App,Platinum
CUST000395,Andrew,Sha,53.0,Male,Kolkata,West Bengal,2019-11-15,Business Owner,438800.0,Married,Store,Platinum
CUST000396,Chaitanya,Murty,32.0,Male,Mumbai,Maharashtra,2020-03-24,Retail Employee,30600.0,Divorced,Store,Silver
CUST000397,Lajita,Naik,18.0,Female,New Delhi,Delhi,2026-07-11,Student,65800.0,Single,Mobile App,Bronze
CUST000398,Dalbir,Raval,56.0,Male,Howrah,West Bengal,2019-03-14,IT Professional,179700.0,Widowed,Online,Platinum
CUST000399,Aadi,Shere,37.0,Male,Chandigarh,Chandigarh,2019-10-15,Student,152800.0,Married,Store,Gold
CUST000400,Triveni,Bhagat,54.0,Female,Kochi,Kerala,2019-09-07,Business Owner,225300.0,Married,Online,Gold
CUST000401,Ijaya,Vasa,18.0,Female,Chennai,Tamil Nadu,2026-07-11,Retail Employee,23300.0,Single,Mobile App,Bronze
CUST000402,Pratyush,Tara,30.0,Male,Madurai,Tamil Nadu,2019-10-09,Engineer,88400.0,Married,Mobile App,Silver
CUST000403,Timothy,Behl,38.0,Male,Varanasi,Uttar Pradesh,2020-06-26,Business Owner,356000.0,Single,Online,Gold
CUST000404,Ishani,Loke,39.0,Female,Coimbatore,Tamil Nadu,2019-07-21,Government Employee,60300.0,Single,Mobile App,Silver
CUST000405,Dominic,Mani,32.0,Male,Chennai,Tamil Nadu,2019-08-25,Teacher,35000.0,Single,Online,Silver
CUST000406,Theodore,Sundaram,46.0,Male,Patna,Bihar,2021-08-01,IT Professional,162700.0,Married,Mobile App,Gold
CUST000407,Divya,Balakrishnan,24.0,Female,Jodhpur,Rajasthan,2020-08-16,Government Employee,41100.0,Single,Mobile App,Silver
CUST000408,Kashvi,Dutt,36.0,Female,Kochi,Kerala,2019-05-25,Retired,49100.0,Married,Mobile App,Silver
CUST000409,Nachiket,Atwal,40.0,Male,Delhi,Delhi,2020-02-16,Self-Employed,106000.0,Married,Mobile App,Gold
CUST000410,Nikita,Chander,45.0,Other,Coimbatore,Tamil Nadu,2019-04-15,Retail Employee,26600.0,Widowed,Online,Silver
CUST000411,Jeevika,Comar,47.0,Female,Varanasi,Uttar Pradesh,2020-04-09,Student,16500.0,Married,Online,Bronze
CUST000412,Vihaan,Dalal,23.0,Male,Pune,Maharashtra,2021-08-16,Student,16000.0,Married,Online,Bronze
CUST000413,Mitesh,Tara,18.0,Other,Jodhpur,Rajasthan,2026-07-11,Student,11800.0,Single,Store,Bronze
CUST000414,Madhav,Upadhyay,55.0,Male,Delhi,Delhi,2021-05-07,Retail Employee,32700.0,Married,Store,Bronze
CUST000415,Laban,Sagar,42.0,Male,Lucknow,Uttar Pradesh,2020-05-02,Student,144100.0,Single,Mobile App,Gold
CUST000416,Warhi,Sodhi,28.0,Female,Kolkata,West Bengal,2020-01-01,Sales Executive,50600.0,Married,Mobile App,Silver
